0,0
10,2.999
20,8.982
30,15.984
40,22.997
50,26.983
60,33.982
70,38.984
80,43.981
90,51.98
100,57.987
110,62.987
120,66.983
130,71.98
140,75.984
150,80.987
160,85.988
170,89.984
180,93.984
190,98.986
200,103.983
210,107.982
220,112.985
230,117.988
240,124.994
250,135.994
260,143.999
270,149.98
280,156.014
290,161.984
300,167.987
310,172.996
320,176.984
330,182.982
340,187.982
350,192.982
360,198.982
370,203.983
380,208.99
390,214.984
400,219.985
410,226.984
420,232.985
430,238.982
440,243.984
450,250.982
460,256.992
470,263.982
480,267.981
490,272.982
500,277.983
510,282.984
520,287.985
530,291.982
540,296.986
550,301.992
560,305.981
570,313.984
580,318.987
590,322.981
600,329.984
610,334.983
620,340.983
630,349.984
640,355.982
650,365.984
660,370.984
670,375.98
680,383.987
690,387.981
700,392.982
710,398.985
720,403.983
730,408.986
740,414.985
750,418.984
760,423.982
770,429.985
780,434.987
790,438.984
800,443.981
810,450.984
820,458.984
830,464.983
840,469.982
850,475.986
860,480.988
870,485.982
880,490.983
890,494.983
900,500.988
910,505.984
920,509.981
930,514.983
940,519.984
950,525.024
960,529.985
970,534.987
980,539.981
990,544.984
1000,553.044
1010,562.985
1020,568.982
1030,574.035
1040,579.984
1050,584.984
1060,588.984
1070,593.984
1080,599.988
1090,604.981
1100,609.984
1110,615.983
1120,619.983
1130,624.987
1140,639.368
1150,645.371
1160,651.369
1170,659.371
1180,669.367
1190,676.369
1200,681.369
1210,686.368
1220,691.369
1230,697.373
1240,702.368
1250,707.368
1260,712.372
1270,717.37
1280,722.368
1290,727.372
1300,732.372
1310,737.369
1320,745.371
1330,752.371
1340,760.372
1350,771.369
1360,779.37
1370,785.368
1380,793.37
1390,802.37
1400,808.37
1410,818.372
1420,825.372
1430,835.369
1440,841.369
1450,851.369
1460,860.37
1470,873.372
1480,885.368
1490,893.37
1500,902.369
1510,910.372
1520,919.371
1530,929.374
1540,937.37
1550,954.37
1560,968.369
1570,977.369
1580,989.379
1590,999.373
1600,1007.37
1610,1016.37
1620,1025.37
1630,1034.37
1640,1048.37
1650,1059.37
1660,1085.37
1670,1098.38
1680,1108.37
1690,1109.37
1700,1120.38
1710,1129.37
1720,1143.37
1730,1155.38
1740,1162.37
1750,1170.37
1760,1184.37
1770,1193.37
1780,1202.37
1790,1210.37
1800,1218.37
1810,1227.37
1820,1237.37
1830,1247.37
1840,1253.37
1850,1260.37
1860,1269.37
1870,1279.44
1880,1294.37
1890,1310.37
1900,1322.37
1910,1332.37
1920,1341.37
1930,1352.37
1940,1364.37
1950,1374.37
1960,1385.37
1970,1394.37
1980,1403.37
1990,1412.37
2000,1417.37
2010,1422.37
2020,1428.37
2030,1434.37
2040,1442.37
2050,1448.37
2060,1453.37
2070,1458.37
2080,1464.37
2090,1469.37
2100,1477.37
2110,1490.37
2120,1496.37
2130,1503.37
2140,1508.37
2150,1514.38
2160,1519.38
2170,1527.37
2180,1533.37
2190,1539.37
2200,1544.37
2210,1551.37
2220,1556.37
2230,1562.38
2240,1567.37
2250,1572.37
2260,1579.37
2270,1584.37
2280,1594.37
2290,1600.37
2300,1605.22
2310,1611.23
2320,1617.23
2330,1622.23
2340,1627.27
2350,1635.27
2360,1641.23
2370,1647.23
2380,1652.26
2390,1660.19
2400,1666.19
2410,1671.19
2420,1680.19
2430,1686.19
2440,1697.19
2450,1703.19
2460,1711.19
2470,1720.19
2480,1726.19
2490,1733.19
2500,1738.19
2510,1747.19
2520,1754.23
2530,1760.19
2540,1765.19
2550,1771.19
2560,1776.23
2570,1785.19
2580,1792.19
2590,1800.19
2600,1806.19
2610,1811.22
2620,1817.19
2630,1823.19
2640,1829.19
2650,1835.19
2660,1840.19
2670,1847.19
2680,1853.19
2690,1858.23
2700,1864.19
2710,1870.19
2720,1875.23
2730,1882.19
